1.40
2.38
6.96
15.82
19.06
33.80
42.86
62.00
62.44
67.86
65.30
93.98
114.20
121.38
190.66
159.98
167.02
204.46
161.86
249.94
253.00
283.46
301.36
301.46
378.84
402.88
373.84
503.30
505.88
443.38
607.14
488.68
548.68
739.34
618.00
558.86
682.68
705.72
979.92
934.96
755.44
1065.20
1182.88
999.34
1120.06
1280.92
1467.12
1204.50
1469.24
974.18
1494.82
1434.54
1228.38
1646.50
1355.56
1582.58
1608.24
2307.82
2023.46
1945.96
1434.12
2314.90
1731.96
2271.34
2196.62
2300.30
2627.50
2330.38
2852.22
2795.60
2591.30
2332.22
3295.64
3239.32
3243.52
2742.34
2108.02
2922.90
3632.70
3452.08
3972.26
3667.32
2765.32
2980.42
3859.74
3404.74
4195.16
3590.14
3278.50
4320.84
4168.62
4365.18
4795.08
4824.38
5003.02
4495.60
4628.32
5448.08
4543.24
4431.90
